NeXO Term	SGD Gene ID
9486	S000001802
9503	S000001802
9500	S000001802
9505	S000001802
8983	S000001802
9920	S000001802
9120	S000001802
9239	S000001802
8921	S000001802
9225	S000001802
8912	S000001802
9587	S000001802
9615	S000001802
9316	S000001802
9048	S000001803
9105	S000001803
8898	S000001803
8676	S000001803
9113	S000001803
9450	S000001803
8589	S000001803
9540	S000001804
5374	S000001804
7714	S000001804
8091	S000001805
8011	S000001805
6351	S000001805
7034	S000001807
7216	S000001807
7542	S000001807
5762	S000001807
8434	S000001807
7384	S000001807
7852	S000001808
8510	S000001808
5880	S000001808
8539	S000001809
9199	S000001809
7486	S000001809
8660	S000001809
6884	S000001809
7970	S000001809
8372	S000001809
9094	S000001809
5331	S000001810
5602	S000001812
7997	S000001817
5772	S000001817
8785	S000001817
7437	S000001817
8342	S000001817
5449	S000001833
5448	S000001833
5577	S000001834
5575	S000001834
9780	S000001834
5577	S000001835
5575	S000001835
9780	S000001835
6385	S000001837
6004	S000001837
5449	S000001838
6508	S000001840
6493	S000001840
7917	S000001840
6508	S000001841
6493	S000001841
5073	S000001842
6536	S000001844
7267	S000001845
9301	S000001845
8876	S000001845
7594	S000001846
8309	S000001846
9046	S000001846
8770	S000001846
7733	S000001848
5660	S000001848
8949	S000001849
9508	S000001849
7559	S000001849
9920	S000001849
6667	S000001849
7115	S000001850
6614	S000001850
8341	S000001850
7247	S000001850
7852	S000001852
6689	S000001852
9076	S000001852
7245	S000001852
6814	S000001854
6406	S000001854
9323	S000001855
8498	S000001855
9508	S000001855
6358	S000001855
6162	S000001855
9351	S000001855
9356	S000001855
9568	S000001855
9707	S000001855
9864	S000001855
7818	S000001855
9373	S000001855
8898	S000001855
7571	S000001855
9920	S000001855
8309	S000001855
5828	S000001855
8507	S000001855
8488	S000001855
9055	S000001855
8226	S000001855
8228	S000001855
9264	S000001855
8346	S000001855
5952	S000001855
8203	S000001855
8377	S000001855
6444	S000001855
8103	S000001855
9312	S000001855
7468	S000001855
8280	S000001856
9592	S000001856
7201	S000001856
7390	S000001856
9568	S000001856
7711	S000001856
9749	S000001857
7051	S000001857
8043	S000001857
9113	S000001857
9668	S000001857
5455	S000001858
5729	S000001858
8719	S000001859
8513	S000001859
6562	S000001859
5971	S000001860
8135	S000001861
6751	S000001861
9540	S000001861
8256	S000001861
8656	S000001861
9278	S000001861
9347	S000001862
9306	S000001862
7809	S000001862
9427	S000001862
7972	S000001862
9204	S000001862
6627	S000001862
9470	S000001862
7221	S000001862
8962	S000001862
8762	S000001863
9347	S000001863
8475	S000001863
9306	S000001863
7809	S000001863
9427	S000001863
7972	S000001863
9073	S000001863
9113	S000001863
9204	S000001863
7622	S000001863
9470	S000001863
7221	S000001863
8962	S000001863
7741	S000001863
9540	S000001864
5191	S000001864
6163	S000001865
8466	S000001865
9713	S000001865
5661	S000001865
6439	S000001866
5547	S000001866
8550	S000001866
8954	S000001868
8539	S000001868
6843	S000001868
6628	S000001868
8762	S000001869
8197	S000001869
8618	S000001869
9037	S000001869
8358	S000001869
7877	S000001869
8026	S000001870
9508	S000001870
8511	S000001870
9264	S000001870
8346	S000001870
9830	S000001870
9382	S000001870
8683	S000001871
5860	S000001871
9427	S000001871
8557	S000001871
8480	S000001871
5092	S000001872
8112	S000001873
7404	S000001873
6626	S000001873
8487	S000001873
6689	S000001874
6169	S000001874
5905	S000001874
7389	S000001874
7245	S000001874
8835	S000001875
6260	S000001875
8414	S000001875
6313	S000001875
7503	S000001875
7105	S000001876
6620	S000001876
5430	S000001878
5700	S000001879
8303	S000001880
5335	S000001880
6797	S000001881
9508	S000001881
7571	S000001881
8656	S000001881
9096	S000001881
5755	S000001881
5475	S000001882
5468	S000001883
9165	S000001883
6808	S000001884
8011	S000001884
7688	S000001884
7766	S000001884
6368	S000001884
6796	S000001885
7987	S000001885
9430	S000001885
8635	S000001885
8521	S000001885
9199	S000001885
9213	S000001885
8921	S000001885
8909	S000001885
8697	S000001886
8301	S000001886
6892	S000001886
8472	S000001886
8060	S000001886
9920	S000001886
9152	S000001886
7291	S000001886
8341	S000001886
9668	S000001886
8592	S000001886
7554	S000001887
8061	S000001887
9212	S000001887
8841	S000001889
7390	S000001889
9707	S000001889
7595	S000001889
7918	S000001889
9338	S000001889
8228	S000001889
8892	S000001889
7488	S000001889
8794	S000001889
5077	S000001890
8011	S000001891
8498	S000001891
6147	S000001891
7688	S000001891
8041	S000001891
7016	S000001891
8359	S000001891
6368	S000001891
9096	S000001891
8947	S000001894
8110	S000001894
9533	S000001894
9291	S000001894
9295	S000001894
9013	S000001894
9389	S000001894
8668	S000001894
8246	S000001894
8908	S000001894
9081	S000001894
6752	S000001895
9210	S000001895
6637	S000001895
8487	S000001895
8947	S000001897
8110	S000001897
9533	S000001897
9291	S000001897
9295	S000001897
9013	S000001897
8668	S000001897
8246	S000001897
8921	S000001897
9081	S000001897
9430	S000001898
8535	S000001898
8330	S000001898
5964	S000001898
8534	S000001898
7283	S000001898
8376	S000001898
9092	S000001898
9657	S000001898
5857	S000001899
5858	S000001899
8697	S000001900
6795	S000001900
5851	S000001900
5852	S000001900
8303	S000001900
7868	S000001900
7788	S000001900
8949	S000001900
6209	S000001900
6977	S000001900
6972	S000001900
9519	S000001900
5535	S000001900
5538	S000001900
9816	S000001900
8500	S000001900
5840	S000001900
5848	S000001900
9193	S000001900
9249	S000001900
9533	S000001900
7986	S000001900
7669	S000001900
7661	S000001900
5890	S000001900
6964	S000001900
5503	S000001900
8711	S000001900
8712	S000001900
8719	S000001900
7197	S000001900
8448	S000001900
9483	S000001900
9508	S000001900
9503	S000001900
9500	S000001900
9505	S000001900
9430	S000001900
8632	S000001900
7050	S000001900
7051	S000001900
9133	S000001900
5510	S000001900
7542	S000001900
7995	S000001900
6162	S000001900
5864	S000001900
9292	S000001900
8688	S000001900
6341	S000001900
9776	S000001900
9022	S000001900
5265	S000001900
8043	S000001900
7550	S000001900
9561	S000001900
8160	S000001900
9012	S000001900
5255	S000001900
9389	S000001900
6533	S000001900
8298	S000001900
8477	S000001900
8764	S000001900
5931	S000001900
7816	S000001900
7810	S000001900
8881	S000001900
5060	S000001900
9373	S000001900
7963	S000001900
7590	S000001900
8061	S000001900
7486	S000001900
5752	S000001900
7808	S000001900
9211	S000001900
8073	S000001900
6489	S000001900
7749	S000001900
7482	S000001900
6484	S000001900
6652	S000001900
6385	S000001900
9550	S000001900
5351	S000001900
8240	S000001900
8424	S000001900
5580	S000001900
6667	S000001900
7916	S000001900
9403	S000001900
10019	S000001900
6480	S000001900
9055	S000001900
5219	S000001900
7109	S000001900
6862	S000001900
8656	S000001900
5592	S000001900
5595	S000001900
7724	S000001900
7970	S000001900
6939	S000001900
5203	S000001900
9041	S000001900
9046	S000001900
5190	S000001900
7113	S000001900
8221	S000001900
5562	S000001900
7897	S000001900
7422	S000001900
7392	S000001900
9238	S000001900
9587	S000001900
9212	S000001900
6331	S000001900
9235	S000001900
8696	S000001900
8341	S000001900
7413	S000001900
9165	S000001900
6616	S000001900
7192	S000001900
9115	S000001900
7131	S000001900
5318	S000001900
7719	S000001900
5547	S000001900
8598	S000001900
8377	S000001900
6621	S000001900
8189	S000001900
6444	S000001900
5429	S000001900
9651	S000001900
5092	S000001900
8960	S000001900
6820	S000001900
8817	S000001900
6490	S000001900
8581	S000001900
6637	S000001900
8234	S000001900
5891	S000001900
9615	S000001900
6305	S000001900
9086	S000001900
9318	S000001900
5339	S000001900
8480	S000001900
7466	S000001900
5548	S000001901
5872	S000001902
9830	S000001902
7065	S000001904
5839	S000001904
7113	S000001904
7281	S000001904
8949	S000001905
5890	S000001905
7680	S000001905
9403	S000001905
9207	S000001905
9193	S000001906
8712	S000001906
9133	S000001906
8477	S000001906
5065	S000001906
9920	S000001906
9211	S000001906
8424	S000001906
9212	S000001906
8598	S000001906
7247	S000001906
8551	S000001906
7852	S000001907
5923	S000001907
6994	S000001907
7975	S000001907
6133	S000001907
7572	S000001909
9047	S000001909
9073	S000001909
6310	S000001909
6795	S000001910
8503	S000001910
5833	S000001910
5734	S000001910
8431	S000001910
9212	S000001910
7714	S000001910
8817	S000001910
7893	S000001910
6345	S000001911
8509	S000001911
9366	S000001912
5638	S000001912
8835	S000001913
8546	S000001913
8866	S000001913
9540	S000001913
8331	S000001913
7274	S000001913
7958	S000001913
6034	S000001913
7255	S000001913
6313	S000001913
8817	S000001913
6034	S000001914
6963	S000001915
7391	S000001915
9158	S000001915
10000	S000001915
7833	S000001917
5225	S000001917
7759	S000001917
7275	S000001917
8252	S000001917
6294	S000001917
7732	S000001917
9650	S000001917
5645	S000001917
9749	S000001918
7446	S000001918
8187	S000001918
5246	S000001918
6915	S000001918
9713	S000001923
8071	S000001923
9152	S000001923
8008	S000001923
8301	S000001924
8954	S000001924
9749	S000001924
7180	S000001924
7526	S000001924
7067	S000001924
8719	S000001924
9184	S000001924
8037	S000001924
9199	S000001924
8047	S000001924
8289	S000001924
7555	S000001924
9707	S000001924
5936	S000001924
9713	S000001924
9607	S000001924
9213	S000001924
7487	S000001924
5650	S000001924
7838	S000001924
9920	S000001924
9427	S000001924
8893	S000001924
9152	S000001924
8505	S000001924
8623	S000001924
8260	S000001924
9064	S000001924
8969	S000001924
8817	S000001924
9265	S000001924
8791	S000001924
7352	S000001924
8503	S000001925
8635	S000001925
7792	S000001925
8069	S000001925
6270	S000001925
8908	S000001925
7120	S000001925
9713	S000001926
5707	S000001926
8803	S000001927
8082	S000001927
9152	S000001927
7725	S000001927
10000	S000001927
5335	S000001928
9816	S000001929
7197	S000001929
8085	S000001929
7800	S000001929
8648	S000001929
7614	S000001929
8342	S000001929
6035	S000001929
7004	S000001929
8851	S000001930
9540	S000001930
9050	S000001930
7418	S000001930
9676	S000001930
9657	S000001930
5452	S000001932
8525	S000001932
5672	S000001932
5962	S000001932
5644	S000001932
7267	S000001933
9292	S000001933
7775	S000001933
9920	S000001933
8506	S000001933
7605	S000001933
9073	S000001933
9301	S000001933
6010	S000001933
8876	S000001933
7690	S000001934
8732	S000001934
5942	S000001934
9158	S000001936
9282	S000001936
7275	S000001936
8252	S000001936
8651	S000001936
6557	S000001936
8841	S000001937
9212	S000001937
6568	S000001937
5656	S000001938
7173	S000001940
5948	S000001940
8342	S000001940
9207	S000001940
8205	S000001941
5301	S000001941
5958	S000001941
7185	S000001942
9713	S000001942
8650	S000001942
5899	S000001942
6821	S000001942
5205	S000001943
9657	S000001943
6069	S000001944
7105	S000001945
7853	S000001945
9278	S000001945
8152	S000001946
8448	S000001946
9291	S000001946
6341	S000001946
8477	S000001946
8061	S000001946
8330	S000001946
9212	S000001946
9668	S000001946
8941	S000001947
9592	S000001947
7200	S000001947
9568	S000001947
7109	S000001947
8780	S000001947
9046	S000001947
9496	S000001947
6312	S000001947
9650	S000001947
9651	S000001947
9193	S000001948
8712	S000001948
9133	S000001948
8477	S000001948
9607	S000001948
7750	S000001948
7792	S000001948
9211	S000001948
8424	S000001948
9212	S000001948
8341	S000001948
8598	S000001948
6820	S000001948
5864	S000001949
6407	S000001949
8334	S000001949
8656	S000001949
6444	S000001949
6557	S000001949
5864	S000001950
6407	S000001950
5247	S000001951
5220	S000001953
7255	S000001953
5686	S000001954
7659	S000001954
5474	S000001955
5475	S000001955
5362	S000001956
7287	S000001956
5616	S000001957
7740	S000001957
9494	S000001957
6935	S000001957
6530	S000002100
7986	S000002100
5778	S000002100
7541	S000002100
6986	S000002100
6849	S000002100
9568	S000002101
8226	S000002101
5898	S000002101
9749	S000002103
9048	S000002103
7323	S000002103
8308	S000002103
7607	S000002103
7121	S000002103
9250	S000002104
7671	S000002104
9519	S000002104
9816	S000002104
9249	S000002104
9538	S000002104
9533	S000002104
8026	S000002104
8748	S000002104
9483	S000002104
9503	S000002104
9500	S000002104
9505	S000002104
7997	S000002104
8687	S000002104
9022	S000002104
9295	S000002104
8983	S000002104
9561	S000002104
9389	S000002104
6638	S000002104
8240	S000002104
9120	S000002104
9051	S000002104
7437	S000002104
5972	S000002104
9587	S000002104
8581	S000002104
9615	S000002104
7920	S000002104
8712	S000002127
9306	S000002127
7573	S000002127
8256	S000002127
7863	S000002128
9347	S000002128
8475	S000002128
8087	S000002128
8569	S000002128
7622	S000002128
7488	S000002128
8392	S000002128
8941	S000002129
7594	S000002129
6344	S000002129
9568	S000002129
9001	S000002129
7809	S000002129
8309	S000002129
7386	S000002129
9105	S000002133
6616	S000002133
6615	S000002133
9450	S000002133
9292	S000002134
9073	S000002134
5571	S000002134
9323	S000002135
9519	S000002135
9486	S000002135
9186	S000002135
8983	S000002135
8416	S000002135
8620	S000002135
6624	S000002135
9780	S000002136
6827	S000002136
6169	S000002142
5905	S000002142
5826	S000002142
6497	S000002142
5189	S000002146
9250	S000002156
9519	S000002156
9816	S000002156
9249	S000002156
9538	S000002156
9241	S000002156
9533	S000002156
8748	S000002156
9503	S000002156
9500	S000002156
9505	S000002156
9561	S000002156
9239	S000002156
9051	S000002156
9587	S000002156
9615	S000002156
7864	S000002157
8182	S000002157
9559	S000002157
8746	S000002157
8998	S000002157
9003	S000002157
9830	S000002157
8196	S000002157
7852	S000002158
9306	S000002158
5652	S000002158
7008	S000002158
6280	S000002158
6069	S000002159
6797	S000002160
8093	S000002160
9508	S000002160
7571	S000002160
7572	S000002160
8924	S000002160
5755	S000002160
8301	S000002161
6892	S000002161
9713	S000002161
9607	S000002161
8083	S000002161
9152	S000002161
9494	S000002161
9668	S000002161
8592	S000002161
8968	S000002161
6209	S000002162
5202	S000002162
9559	S000002163
7391	S000002163
7302	S000002163
8550	S000002163
8551	S000002163
8762	S000002164
6813	S000002164
8023	S000002164
8032	S000002164
6900	S000002164
9136	S000002164
8493	S000002164
9427	S000002164
9076	S000002164
9193	S000002165
8448	S000002165
9133	S000002165
8477	S000002165
9920	S000002165
9211	S000002165
8424	S000002165
9212	S000002165
8598	S000002165
6820	S000002165
5452	S000002166
6536	S000002166
8712	S000002166
8719	S000002166
8525	S000002166
9540	S000002166
5917	S000002166
6713	S000002168
6063	S000002168
7051	S000002169
7451	S000002169
5402	S000002169
9920	S000002171
7163	S000002171
5740	S000002171
7118	S000002171
8947	S000002172
9519	S000002172
9816	S000002172
8500	S000002172
9533	S000002172
9335	S000002172
9524	S000002172
9505	S000002172
7847	S000002172
9291	S000002172
8852	S000002172
8854	S000002172
5513	S000002172
8459	S000002172
9295	S000002172
9564	S000002172
9013	S000002172
7363	S000002172
7708	S000002172
8065	S000002172
8261	S000002172
9550	S000002172
9535	S000002172
9587	S000002172
9072	S000002172
9011	S000002172
7679	S000002172
9115	S000002172
9060	S000002172
7621	S000002172
9657	S000002172
7472	S000002172
9615	S000002172
9089	S000002172
9081	S000002172
9508	S000002173
8866	S000002173
7042	S000002173
7612	S000002173
8190	S000002173
8392	S000002173
7987	S000002175
9713	S000002175
9428	S000002175
8410	S000002175
7270	S000002175
8505	S000002175
7353	S000002175
7244	S000002175
8215	S000002175
8555	S000002175
6655	S000002176
8881	S000002177
6867	S000002177
5573	S000002177
6365	S000002178
8712	S000002178
8448	S000002178
6514	S000002178
5280	S000002178
9211	S000002178
8910	S000002178
9212	S000002178
7395	S000002178
7061	S000002180
9137	S000002180
7816	S000002180
8656	S000002180
8779	S000002180
6118	S000002184
6064	S000002185
8301	S000002186
7185	S000002186
9048	S000002186
8719	S000002186
8023	S000002186
9351	S000002186
9540	S000002186
8071	S000002186
7285	S000002186
8592	S000002186
9373	S000002187
9211	S000002187
7753	S000002187
9055	S000002187
7291	S000002187
7601	S000002187
8203	S000002187
9657	S000002187
7465	S000002187
6904	S000002188
9039	S000002188
9597	S000002188
7789	S000002188
9385	S000002188
8393	S000002188
8947	S000002189
8110	S000002189
9291	S000002189
9295	S000002189
9013	S000002189
8668	S000002189
8672	S000002189
8246	S000002189
9081	S000002189
6205	S000002191
6713	S000002191
5306	S000002191
5947	S000002193
5343	S000002193
7911	S000002193
7910	S000002193
8190	S000002193
9278	S000002193
9113	S000002193
7307	S000002197
8924	S000002197
7696	S000002198
9022	S000002198
7486	S000002198
6884	S000002198
8598	S000002198
8372	S000002198
9094	S000002198
7869	S000002200
7668	S000002200
9713	S000002200
9037	S000002200
7163	S000002200
6653	S000002200
8438	S000002200
9113	S000002200
8372	S000002200
9830	S000002200
9094	S000002200
9301	S000002200
8196	S000002200
7352	S000002200
9430	S000002201
6904	S000002201
5927	S000002201
9597	S000002201
8756	S000002201
8694	S000002201
8693	S000002201
9385	S000002201
8393	S000002201
5929	S000002202
5729	S000002202
5456	S000002202
8140	S000002205
8134	S000002205
9158	S000002205
9282	S000002205
7275	S000002205
8651	S000002205
9076	S000002205
8158	S000002205
8377	S000002205
8189	S000002205
8866	S000002206
7119	S000002206
9780	S000002206
9177	S000002208
6650	S000002208
9295	S000002209
9105	S000002209
6650	S000002209
8563	S000002209
8600	S000002209
5837	S000002209
8756	S000002209
7613	S000002209
5144	S000002210
6751	S000002211
